"x","y","target"
-0.963232854846865,0.584391372743994,0
-0.0498261679895222,-0.616889556869864,1
0.800239093601704,-0.817805068567395,0
-0.304188173264265,-0.95844167470932,1
0.788100205827504,-0.40033991355449,0
0.869432650040835,-0.840095173567533,0
-0.984154312871397,-0.754257185850292,1
-0.693498703185469,-0.191437857225537,1
0.627273174934089,0.619613755028695,1
0.355308401398361,-0.649680696893483,0
-0.158376673702151,0.554480742197484,0
-0.802481323480606,0.957639233674854,0
0.614921690896153,0.301813022233546,1
0.951477190479636,-0.683064132463187,0
-0.0144304390996695,0.488159803207964,0
0.267577286344022,-0.268954999279231,0
-0.110194743145257,-0.15380870597437,1
-0.427052950486541,0.177412763703614,0
-0.125407017301768,-0.659300389233977,1
0.513010249473155,0.380544355139136,1
0.636516524478793,0.626631245482713,1
-0.141236173454672,-0.198346673045307,1
0.907654702663422,0.509448070544749,1
-0.924341103062034,0.424066320061684,0
-0.734077922068536,0.95826004492119,0
0.765264013316482,-0.637658251915127,0
0.187986593693495,-0.105410885997117,0
-0.736746863927692,-0.753591886721551,1
-0.87113667698577,0.296194322407246,0
-0.73315885476768,-0.446635644882917,1
0.547335280105472,0.81778516760096,1
0.237550004385412,-0.315091364085674,0
0.391581995878369,-0.859277009032667,0
0.974669369403273,0.793054590467364,1
0.361271314322948,0.989686517976224,1
0.326489720493555,0.676892313640565,1
0.474377817008644,-0.663959467317909,0
0.124011844862252,-0.692584823817015,0
0.113778548315167,-0.983704593963921,0
0.685008918400854,0.197737367358059,1
-0.799890180584043,-0.895183222834021,1
0.574429641943425,-0.212080739904195,0
0.831535580568016,0.094608367420733,1
-0.78887561801821,-0.616124415770173,1
-0.854245285503566,0.743610042147338,0
0.92389757046476,-0.998687304090708,0
-0.293229367118329,0.572889609728009,0
-0.432440982200205,-0.83950725896284,1
0.678943156730384,-0.476412734948099,0
-0.77910441160202,0.972960834391415,0
0.880304414778948,-0.286791759543121,0
0.0700631169602275,0.264150466769934,1
-0.775921752676368,0.899173928424716,0
-0.645138749387115,-0.116035867482424,1
0.171508775092661,-0.136446216143668,0
0.0845694369636476,-0.299494485836476,0
0.948048608377576,-0.339572236407548,0
0.237979270052165,0.712617458309978,1
0.997754950542003,-0.264404064044356,0
-0.536509801167995,-0.150278936605901,1
-0.444559901952744,-0.787665198091418,1
0.85135507537052,-0.80852051731199,0
-0.175713391043246,0.572631747927517,0
0.869833970908076,-0.981125713326037,0
0.479212995618582,-0.445766642689705,0
-0.6739726732485,-0.667912642937154,1
-0.961601139977574,0.523048353381455,0
0.428730678744614,-0.173103190492839,0
-0.869221412111074,0.771479022689164,0
-0.329878563061357,0.77482788125053,0
0.662639858666807,-0.824555181432515,0
-0.131658121012151,0.281279642600566,0
0.183347449637949,-0.0835067932493985,0
0.811693356838077,0.161948878783733,1
-0.99057144112885,0.37259925622493,0
